siren,nic,siret,trancheEffectifsEtablissement,etablissementSiege,categorieJuridiqueUniteLegale,denominationUniteLegale,activitePrincipaleUniteLegale,trancheEffectifsUniteLegale,categorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,caractereEmployeurEtablissement,naf.niv4,naf.niv3,naf.niv2,sectionActivitePrincipaleUniteLegale,libelleSectionActivitePrincipaleUniteLegale,libelleActivitePrincipaleUniteLegale,tranche_ca_millesime_1,tranche_ca_millesime_2,tranche_ca_millesime_3,CA,nom_zone_d_activite
498168129,00019,49816812900019,11,true,5710,EIFFAGE ENERGIE SYSTEMES - ALSACE SANITAIRE CHAUFFAGE,43.22B,11,GE,,32,RUE,DE LA GARE,67120,DUPPIGHEIM,,67108,,,,ALSACE SANITAIRE CHAUFFAGE,43.22B,O,43.22,43.2,43,F,Construction,Travaux d'installation d'équipements thermiques et de climatisation,,,,,plaine bruche
500256227,00041,50025622700041,12,false,5710,COLVEMAT BTP,46.63Z,12,ETI,,30,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,,47.78C,O,46.63,46.6,46,G,Commerce ; réparation d'automobiles et de motocycles,"Commerce de gros (commerce interentreprises) de machines pour l'extraction, la construction et le génie civil",,,,,plaine bruche
500865324,00023,50086532400023,11,true,5499,AVENIR TRANSPORT EXPRESS 67,52.29A,11,PME,,30,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,,52.29A,O,52.29,52.2,52,H,Transports et entreposage,"Messagerie, fret express",,,,,plaine bruche
500886676,00047,50088667600047,11,false,5710,STEF LOGISTIQUE ALSACE,52.10A,21,GE,PARC D'ACTIVITES,2,AV,JEAN PRECHEUR,67120,DUPPIGHEIM,,67108,,,STEF,,52.10B,O,52.10,52.1,52,H,Transports et entreposage,Entreposage et stockage frigorifique,,,,,plaine bruche
501369508,00038,50136950800038,,false,5710,NEWTL,30.20Z,22,GE,,,,ZONE INDUSTRIELLE,67120,DUPPIGHEIM,,67108,,,,,30.20Z,N,30.20,30.2,30,C,Industrie manufacturière,Construction de locomotives et d'autre matériel ferroviaire roulant,A - de 32K,A - de 32K,E + d 1M,20193871,plaine bruche
508446945,00018,50844694500018,12,true,5710,KOVACIC INDUSTRIES,25.12Z,12,PME,,47,RUE,DE LA GARE,67120,ERNOLSHEIM-BRUCHE,,67128,,,,DOMODISCOUNT,25.12Z,O,25.12,25.1,25,C,Industrie manufacturière,Fabrication de portes et fenêtres en métal,,,,,plaine bruche
518857008,00073,51885700800073,,false,5710,INTERIEUR GRAND EST,47.59A,11,ETI,,2,RUE,DES PIONNIERS,67120,DUTTLENHEIM,,67112,,,,,52.10B,O,47.59,47.5,47,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de détail de meubles,,,,,plaine bruche
520156399,00021,52015639900021,01,false,5499,FGC FINANCIERE,64.20Z,01,PME,,7,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,,64.20Z,O,64.20,64.2,64,K,Activités financières et d'assurance,Activités des sociétés holding,,,,,plaine bruche
521269852,00021,52126985200021,11,true,5499,HD FINANCES,64.20Z,11,PME,,6,AV,JEAN PRECHEUR,67120,DUPPIGHEIM,,67108,,,,,64.20Z,O,64.20,64.2,64,K,Activités financières et d'assurance,Activités des sociétés holding,,,,,plaine bruche
521269852,00039,52126985200039,,false,5499,HD FINANCES,64.20Z,11,PME,REZ DE CHAUSSEE,6,AV,JEAN PRECHEUR,67120,DUPPIGHEIM,,67108,,,LE 6/9,,56.10A,O,64.20,64.2,64,K,Activités financières et d'assurance,Activités des sociétés holding,,,,,plaine bruche
523571990,00010,52357199000010,NN,true,5710,VOLTINOV   VOLTAIQUE INNOVATION,72.19Z,03,PME,,8,AV,JEAN PRECHEUR,67120,DUPPIGHEIM,,67108,,,,,72.19Z,N,72.19,72.1,72,M,"Activités spécialisées, scientifiques et techniques",Recherche-développement en autres sciences physiques et naturelles,,,,,plaine bruche
530719723,00013,53071972300013,01,true,5710,O  GRAPHISME,18.13Z,01,PME,,6,AV,JEAN PRECHEUR,67120,DUPPIGHEIM,,67108,,,,"O+ WEB, O+ SPORTS, O+ EVENTS, O+ EDITIONS",18.13Z,O,18.13,18.1,18,C,Industrie manufacturière,Activités de pré-presse,,,,,plaine bruche
531683332,00013,53168333200013,00,true,5499,MARBRERIE GENERALE MARTINO,43.33Z,00,PME,,8,RUE,DE L'ARTISANAT,67120,DUPPIGHEIM,,67108,,,,MARBRERIE GENERALE MARINO,43.33Z,N,43.33,43.3,43,F,Construction,Travaux de revêtement des sols et des murs,,,,,plaine bruche
531952604,00019,53195260400019,01,true,5499,A & D CONTROLE,71.20A,01,PME,,7,RUE,GUTENBERG,67120,DUTTLENHEIM,,67112,,,,,71.20A,N,71.20,71.2,71,M,"Activités spécialisées, scientifiques et techniques",Contrôle technique automobile,E + d 1M,E + d 1M,C entre 82K et 250K,206841,plaine bruche
552046955,07709,55204695507709,,false,5599,ENGIE ENERGIE SERVICES,35.30Z,53,GE,,5,AV,JEAN PRECHEUR,67120,DUPPIGHEIM,,67108,,,,,35.11Z,N,35.30,35.3,35,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Production et distribution de vapeur et d'air conditionné,,,,,plaine bruche
552064149,00230,55206414900230,,false,5499,REMA TIP TOP FRANCE,45.31Z,22,PME,ZI,20,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,REMA TIP TOP,,22.19Z,O,45.31,45.3,45,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros d'équipements automobiles,,,,,plaine bruche
572199180,00082,57219918000082,12,false,5710,EDARD,25.92Z,12,PME,,8,RUE,GUTENBERG,67120,DUTTLENHEIM,,67112,,,,,25.92Z,O,25.92,25.9,25,C,Industrie manufacturière,Fabrication d'emballages métalliques légers,,,,,plaine bruche
578502213,00049,57850221300049,12,true,5710,STREB & WEIL,28.29B,12,PME,ZONE INDUSTRIELLE,83,RUE,DE LA GARE,67120,DUTTLENHEIM,,67112,,,,,28.29B,O,28.29,28.2,28,C,Industrie manufacturière,Fabrication d'autres machines d'usage général,,,,,plaine bruche
588502906,00088,58850290600088,22,false,5599,SOCIETE DES USINES QUIRI & CIE,28.12Z,22,PME,6A,,RUE,DENIS PAPIN,67120,DUTTLENHEIM,,67112,,,,,28.12Z,O,28.12,28.1,28,C,Industrie manufacturière,Fabrication d'équipements hydrauliques et pneumatiques,,,,,plaine bruche
588502906,00104,58850290600104,,true,5599,SOCIETE DES USINES QUIRI & CIE,28.12Z,22,PME,,6,RUE,DENIS PAPIN,67120,DUTTLENHEIM,,67112,,,,,28.12Z,O,28.12,28.1,28,C,Industrie manufacturière,Fabrication d'équipements hydrauliques et pneumatiques,,,,,plaine bruche
588503755,00021,58850375500021,12,true,5710,EIFFAGE ENERGIE SYSTEMES - LOHNER,43.22B,12,GE,,32,RUE,DE LA GARE,67120,DUPPIGHEIM,,67108,,,,LOHNER,43.22B,O,43.22,43.2,43,F,Construction,Travaux d'installation d'équipements thermiques et de climatisation,,,,,plaine bruche
618500078,00018,61850007800018,12,true,5710,KIEHL FRERES,49.41A,12,PME,,24,RUE,DE LA GARE,67120,DUPPIGHEIM,,67108,,,,,49.41A,O,49.41,49.4,49,H,Transports et entreposage,Transports routiers de fret interurbains,E + d 1M,E + d 1M,E + d 1M,4494911,plaine bruche
632041042,20001,63204104220001,02,false,5710,COMPASS GROUP FRANCE,56.29A,53,GE,,5,AV,JEAN PRECHEUR,67120,DUPPIGHEIM,,67108,,,SHR 3311,,56.29A,O,56.29,56.2,56,I,Hébergement et restauration,Restauration collective sous contrat,,,,,plaine bruche
632041042,69347,63204104269347,,false,5710,COMPASS GROUP FRANCE,56.29A,53,GE,,6,RUE,DENIS PAPIN,67120,DUTTLENHEIM,,67112,,,,,56.29A,O,56.29,56.2,56,I,Hébergement et restauration,Restauration collective sous contrat,,,,,plaine bruche
648502649,00029,64850264900029,01,true,5599,LOMEJU,46.39B,01,PME,ZONE INDUSTRIELLE,3,RUE,GUTENBERG,67120,DUTTLENHEIM,,67112,,,,,46.39B,N,46.39,46.3,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) alimentaire non spécialisé,,,,,plaine bruche
676680028,00039,67668002800039,03,true,6599,KOVACIC,64.20Z,03,PME,,47,RUE,DE LA GARE,67120,ERNOLSHEIM-BRUCHE,,67128,,,,,64.20Z,O,64.20,64.2,64,K,Activités financières et d'assurance,Activités des sociétés holding,,,,,plaine bruche
676680036,00040,67668003600040,12,true,5499,PFERD RUGGEBERG FRANCE,46.62Z,12,PME,,2,AV,DE LA CONCORDE,67120,ERNOLSHEIM-BRUCHE,,67128,67129,MOLSHEIM CEDEX,,,46.62Z,O,46.62,46.6,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) de machines-outils,,,,,plaine bruche
677280471,00025,67728047100025,03,true,5499,PRODUITS PETROL COMBUST WOLFF,47.78B,03,PME,,14,AV,DE LA CONCORDE,67120,ERNOLSHEIM-BRUCHE,,67128,,,,,47.78B,O,47.78,47.7,47,G,Commerce ; réparation d'automobiles et de motocycles,Commerces de détail de charbons et combustibles,,,,,plaine bruche
679804930,00122,67980493000122,12,false,5710,OERLIKON BALZERS FRANCE,25.61Z,22,PME,,1,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,,25.61Z,O,25.61,25.6,25,C,Industrie manufacturière,Traitement et revêtement des métaux,,,,,plaine bruche
688500784,00022,68850078400022,01,true,5499,ZISSWILLER FRERES,41.20B,01,PME,,34,RUE,DE LA GARE,67120,DUPPIGHEIM,,67108,,,,,41.20B,N,41.20,41.2,41,F,Construction,Construction d'autres bâtiments,,,,,plaine bruche
696780428,00400,69678042800400,11,false,5710,BODYCOTE,25.61Z,41,ETI,,1,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,BODYCOTE,,25.61Z,O,25.61,25.6,25,C,Industrie manufacturière,Traitement et revêtement des métaux,,,,,plaine bruche
708503479,00030,70850347900030,21,true,5710,GUILLET,28.93Z,21,PME,ZONE INDUSTRIELLE,2,RUE,JEAN BUGATTI,67120,DUPPIGHEIM,,67108,,,,,33.20A,O,28.93,28.9,28,C,Industrie manufacturière,Fabrication de machines pour l'industrie agro-alimentaire,E + d 1M,E + d 1M,E + d 1M,13463088,plaine bruche
732032545,00053,73203254500053,12,false,5599,SOFRAME,29.10Z,12,ETI,,,,ZONE INDUSTRIELLE,67120,DUPPIGHEIM,,67108,,,,,29.20Z,O,29.10,29.1,29,C,Industrie manufacturière,Construction de véhicules automobiles,,,,,plaine bruche
777346412,00128,77734641200128,NN,false,5710,HILL-ROM SAS,32.50A,41,ETI,,10,AV,DE LA CONCORDE,67120,ERNOLSHEIM-BRUCHE,,67128,,,,,32.50A,N,32.50,32.5,32,C,Industrie manufacturière,Fabrication de matériel médico-chirurgical et dentaire,,,,,plaine bruche
786450239,00201,78645023900201,,false,5710,JOHN CRANE FRANCE,28.13Z,31,ETI,(7A),7,RUE,GUTENBERG,67120,DUTTLENHEIM,,67112,,,,,45.31Z,O,28.13,28.1,28,C,Industrie manufacturière,Fabrication d'autres pompes et compresseurs,E + d 1M,E + d 1M,E + d 1M,50229402,plaine bruche
789177730,00015,78917773000015,03,true,5710,ADEQUASOL,43.99C,11,PME,,6,RUE,DES PLATANES,67120,DUPPIGHEIM,,67108,,,,,43.99C,O,43.99,43.9,43,F,Construction,Travaux de maçonnerie générale et gros œuvre de bâtiment,,,,,plaine bruche
790513675,00021,79051367500021,03,true,5710,F.C.I.S.,43.22B,03,PME,,4,AV,DE LA CONCORDE,67120,ERNOLSHEIM-BRUCHE,,67128,,,,,43.22B,O,43.22,43.2,43,F,Construction,Travaux d'installation d'équipements thermiques et de climatisation,,,,,plaine bruche
790795413,00026,79079541300026,03,true,5710,LOISIRS CAMPING CARS SAS,45.19Z,03,PME,,32,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,,45.19Z,O,45.19,45.1,45,G,Commerce ; réparation d'automobiles et de motocycles,Commerce d'autres véhicules automobiles,E + d 1M,E + d 1M,E + d 1M,5683325,plaine bruche
790843411,00188,79084341100188,21,false,5710,DEMATHIEU BARD CONSTRUCTION,41.20B,42,ETI,ZI,,RUE,CLAUDE CHAPPE,67120,DUPPIGHEIM,,67108,,,,,42.99Z,O,41.20,41.2,41,F,Construction,Construction d'autres bâtiments,,,,,plaine bruche
792031692,00025,79203169200025,,true,5499,AP MAINTENANCE,43.22B,01,PME,,8,RUE,DE L'ARTISANAT,67120,DUPPIGHEIM,,67108,,,,,43.22B,O,43.22,43.2,43,F,Construction,Travaux d'installation d'équipements thermiques et de climatisation,A - de 32K,A - de 32K,A - de 32K,,plaine bruche
793385949,00029,79338594900029,02,true,5710,N4 AUTO,45.20A,02,PME,,1,RUE,DE L'ARTISANAT,67120,DUPPIGHEIM,,67108,,,,,45.20A,O,45.20,45.2,45,G,Commerce ; réparation d'automobiles et de motocycles,Entretien et réparation de véhicules automobiles légers,,,,,plaine bruche
794555508,00033,79455550800033,,false,5710,DEMO3E,38.32Z,01,PME,,2,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,,38.32Z,N,38.32,38.3,38,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Récupération de déchets triés,,,,,plaine bruche
799211412,00025,79921141200025,02,true,5499,RIEHL - TPS2E (TECHNIQUE PUISSANCE SERVICE ENERGIE ELECTRIQUE),43.21A,02,PME,ZA,9,RUE,DE L'ARTISANAT,67120,DUPPIGHEIM,,67108,,,,,43.21A,O,43.21,43.2,43,F,Construction,Travaux d'installation électrique dans tous locaux,,,,,plaine bruche
799395207,00027,79939520700027,12,true,5710,EMAILLERIE ALSACIENNE,25.11Z,12,ETI,,8,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,EMAILLERIE ALSACIENNE,EA FACADE,25.11Z,O,25.11,25.1,25,C,Industrie manufacturière,Fabrication de structures métalliques et de parties de structures,,,,,plaine bruche
802051748,00019,80205174800019,02,true,5710,PROJEXISOL,43.29A,02,PME,,3,RUE,DES PIONNIERS,67120,DUTTLENHEIM,,67112,,,PROJEXISOL,PROJEXISOL,43.29A,O,43.29,43.2,43,F,Construction,Travaux d'isolation,,,,,plaine bruche
803429232,00025,80342923200025,01,true,5499,BATI MON,43.99C,01,PME,,14,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,BATI MON,BATI MON,43.99C,N,43.99,43.9,43,F,Construction,Travaux de maçonnerie générale et gros œuvre de bâtiment,,,,,plaine bruche
804903078,00017,80490307800017,01,true,5499,POLY CART SOLUTIONS,22.22Z,01,PME,,7,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,POLY CART SOLUTIONS,22.22Z,O,22.22,22.2,22,C,Industrie manufacturière,Fabrication d'emballages en matières plastiques,,,,,plaine bruche
810223164,00031,81022316400031,,false,5499,AMTI,33.20A,01,PME,,6,RUE,DES PLATANES,67120,DUPPIGHEIM,,67108,,,,,43.21A,N,33.20,33.2,33,C,Industrie manufacturière,"Installation de structures métalliques, chaudronnées et de tuyauterie",,,,,plaine bruche
810523506,00014,81052350600014,01,true,5499,GRAPHIC BETON,43.33Z,01,PME,,2,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,GRAPHIC BETON,43.33Z,N,43.33,43.3,43,F,Construction,Travaux de revêtement des sols et des murs,,,,,plaine bruche
810941211,00023,81094121100023,03,true,5710,LPM,25.11Z,03,PME,(9A),9,AV,DE LA CONCORDE,67120,ERNOLSHEIM-BRUCHE,,67128,,,,,25.11Z,O,25.11,25.1,25,C,Industrie manufacturière,Fabrication de structures métalliques et de parties de structures,E + d 1M,E + d 1M,E + d 1M,4000748,plaine bruche
815036900,00018,81503690000018,02,true,5499,LA RIVIERE,56.10A,02,PME,,87,RUE,DE LA GARE,67120,DUTTLENHEIM,,67112,,,,,56.10A,O,56.10,56.1,56,I,Hébergement et restauration,Restauration traditionnelle,,,,,plaine bruche
817493489,00014,81749348900014,11,true,5710,SAS INEOSURF,74.90B,11,PME,,12,RUE,DE L ARTISANAT,67120,DUPPIGHEIM,,67108,,,,,74.90B,O,74.90,74.9,74,M,"Activités spécialisées, scientifiques et techniques","Activités spécialisées, scientifiques et techniques diverses",,,,,plaine bruche
819665290,00030,81966529000030,,true,5499,PTT,62.09Z,03,PME,,7,RUE,DES PLATANES,67120,DUPPIGHEIM,,67108,,,,,62.09Z,O,62.09,62.0,62,J,Information et communication,Autres activités informatiques,,,,,plaine bruche
822521365,00012,82252136500012,00,true,5710,SUITECOM,18.13Z,00,PME,,6,AV,JEAN PRECHEUR,67120,DUPPIGHEIM,,67108,,,,,18.13Z,N,18.13,18.1,18,C,Industrie manufacturière,Activités de pré-presse,,,,,plaine bruche
823538590,00022,82353859000022,12,true,5499,COTTEX,53.20Z,12,PME,,9,RUE,GUTENBERG,67120,DUTTLENHEIM,,67112,,,,,53.20Z,N,53.20,53.2,53,H,Transports et entreposage,Autres activités de poste et de courrier,,,,,plaine bruche
828434860,00015,82843486000015,01,true,5710,PLEIN AIR CREATION,43.32B,01,PME,( 20 A)  - ZI NORD,20,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,PLEIN AIR CREATION,43.32B,O,43.32,43.3,43,F,Construction,Travaux de menuiserie métallique et serrurerie,,,,,plaine bruche
832235402,00183,83223540200183,22,false,5710,AUCHAN RETAIL LOGISTIQUE,52.10B,42,GE,,1,RUE,DENIS PAPIN,67120,DUTTLENHEIM,,67112,,,,,52.10B,N,52.10,52.1,52,H,Transports et entreposage,Entreposage et stockage non frigorifique,,,,,plaine bruche
833370315,00032,83337031500032,,true,5499,L.G. MOBILIER,49.41B,01,PME,,9,RUE,GUTENBERG,67120,DUTTLENHEIM,,67112,,,,L.G. MOBILIER,49.41B,O,49.41,49.4,49,H,Transports et entreposage,Transports routiers de fret de proximité,,,,,plaine bruche
844164665,00011,84416466500011,01,true,5710,AUTOPROX,45.11Z,01,PME,,8,RUE,DES PLATANES,67120,DUPPIGHEIM,,67108,,,,,45.11Z,O,45.11,45.1,45,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de voitures et de véhicules automobiles légers,,,,,plaine bruche
916510258,00087,91651025800087,,false,5599,ENTREPRISE CHARLES SCHOENENBERGER,43.91B,22,PME,,7,AV,DE LA CONCORDE,67120,ERNOLSHEIM-BRUCHE,,67128,,,,,43.91B,N,43.91,43.9,43,F,Construction,Travaux de couverture par éléments,,,,,plaine bruche
946351400,00068,94635140000068,,false,5710,STEIBLE MANUTENTION SYSTEMES,46.69B,12,ETI,,30,RUE,AMPERE,67120,DUTTLENHEIM,,67112,,,,,46.69B,N,46.69,46.6,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers,,,,,plaine bruche
950622787,00022,95062278700022,12,true,5710,E G W MAINTENANCE,33.12Z,12,PME,,1,RUE,CLAUDE CHAPPE,67120,DUPPIGHEIM,,67108,,,,,33.12Z,O,33.12,33.1,33,C,Industrie manufacturière,Réparation de machines et équipements mécaniques,,,,,plaine bruche
300571049,01578,30057104901578,12,false,5710,PETIT FORESTIER LOCATION,77.12Z,42,ETI,LOT LES TERRES DE LA CHAPELLE 3,,ALL,DES FORGERONS,67960,ENTZHEIM,,67124,,,,,77.12Z,O,77.12,77.1,77,N,Activités de services administratifs et de soutien,Location et location-bail de camions,,,,,aeroparc
301364824,00716,30136482400716,01,false,5710,ECONOCOM FRANCE,77.33Z,32,GE,AEROPARC IMMEUBLE LE CLEMENT ADER,17,RUE,ICARE,67960,ENTZHEIM,,67124,,,,,77.33Z,O,77.33,77.3,77,N,Activités de services administratifs et de soutien,Location et location-bail de machines de bureau et de matériel informatique,,,,,aeroparc
304850795,00051,30485079500051,12,true,5710,APPLIC SCE ETUDES INGENIERIES INFORMATIQ,62.02A,12,PME,ZAC AEROPARC,23,RUE,ICARE,67960,ENTZHEIM,,67124,,,,,62.02A,O,62.02,62.0,62,J,Information et communication,Conseil en systèmes et logiciels informatiques,,,,,aeroparc
305231854,00152,30523185400152,12,false,5710,SPIE BATIGNOLLES EST,41.20B,22,GE,,3,RUE,DES CIGOGNES,67960,ENTZHEIM,,67124,,,,,42.99Z,O,41.20,41.2,41,F,Construction,Construction d'autres bâtiments,,,,,aeroparc
305821225,00052,30582122500052,12,true,5710,DIFAC,46.42Z,12,PME,,2,RUE,DES HERONS,67960,ENTZHEIM,,67124,,,,,46.42Z,O,46.42,46.4,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) d'habillement et de chaussures,,,,,aeroparc
307258301,00661,30725830100661,,false,5710,LACOSTE FRANCE,46.42Z,41,ETI,AEROPARC ENTZHEIM,1,RUE,PEGASE,67960,ENTZHEIM,,67124,,,,,46.42Z,N,46.42,46.4,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) d'habillement et de chaussures,,,,,aeroparc
310746425,00274,31074642500274,02,false,5710,BANSARD INTERNATIONAL,52.29B,22,ETI,,1,RUE,ICARE,67960,ENTZHEIM,,67124,,,,,49.41A,O,52.29,52.2,52,H,Transports et entreposage,Affrètement et organisation des transports,,,,,aeroparc
314420779,00303,31442077900303,,false,5710,TNP S.A.S,46.66Z,22,ETI,,67,RUE,DES HERONS,67960,ENTZHEIM,,67124,,,,,46.66Z,N,46.66,46.6,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau,E + d 1M,E + d 1M,E + d 1M,25692792,aeroparc
318334018,00500,31833401800500,NN,false,5710,RUTRONIK SA,46.69A,21,PME,,1,RUE,PEGASSE,67960,ENTZHEIM,,67124,,,,,46.52Z,O,46.69,46.6,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) de matériel électrique,,,,,aeroparc
318334018,00559,31833401800559,01,false,5710,RUTRONIK SA,46.69A,21,PME,1A,,RUE,PEGASE,67960,ENTZHEIM,,67124,,,,,46.52Z,O,46.69,46.6,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) de matériel électrique,,,,,aeroparc
319048682,00094,31904868200094,,true,5710,SBE INGENIERIE,71.12B,11,PME,,17,RUE,DES CIGOGNES,67960,ENTZHEIM,,67124,,,,,71.12B,O,71.12,71.1,71,M,"Activités spécialisées, scientifiques et techniques","Ingénierie, études techniques",,,,,aeroparc
319834669,00099,31983466900099,12,false,5710,ATES - APPLICATIONS TECHNIQUES DU STORE,25.12Z,21,PME,IMMEUBLE ALCYON AEROPARC ENTZHEIM,1,RUE,PEGASE,67960,ENTZHEIM,,67124,,,,,46.69B,O,25.12,25.1,25,C,Industrie manufacturière,Fabrication de portes et fenêtres en métal,,,,,aeroparc
320813884,00071,32081388400071,12,true,5710,TERTIA SOLUTIONS,46.65Z,12,PME,1A,,RUE,PEGASE IMMEUBLE ALCYON BAT B,67960,ENTZHEIM,,67124,,,,,70.10Z,O,46.65,46.6,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) de mobilier de bureau,E + d 1M,E + d 1M,E + d 1M,14726065,aeroparc
321303166,00060,32130316600060,,true,5710,CREATIV'EXPERTIZ GRAND EST,66.21Z,12,PME,,10,RUE,DES HERONS,67960,ENTZHEIM,,67124,,,,CREATIV'STRASBOURG,66.21Z,O,66.21,66.2,66,K,Activités financières et d'assurance,Évaluation des risques et dommages,,,,,aeroparc
323159715,00495,32315971500495,,false,5710,ADISTA,61.10Z,32,ETI,,3,RUE,ICARE,67960,ENTZHEIM,,67124,,,,,71.12B,O,61.10,61.1,61,J,Information et communication,Télécommunications filaires,,,,,aeroparc
323438358,00059,32343835800059,21,true,5710,TENNISPRO DISTRIBUTION,47.91B,21,PME,,11,RUE,DES CIGOGNES,67960,ENTZHEIM,,67124,,,TENNISPRO DISTRIBUTION,TENNISPRO DISTRIBUTION,47.91B,O,47.91,47.9,47,G,Commerce ; réparation d'automobiles et de motocycles,Vente à distance sur catalogue spécialisé,,,,,aeroparc
326966777,00236,32696677700236,01,false,5710,ECONOCOM,70.10Z,31,GE,IMMEUBLE LE CLEMENT ADER AEROPARC,17,RUE,ICARE,67960,ENTZHEIM,,67124,,,,,46.51Z,O,70.10,70.1,70,M,"Activités spécialisées, scientifiques et techniques",Activités des sièges sociaux,,,,,aeroparc
329735591,00052,32973559100052,00,true,5499,ASPEE PROMOTIONS,71.12B,00,PME,,10,RUE,DES HERONS,67960,ENTZHEIM,BP 6,67124,,,,,71.12B,O,71.12,71.1,71,M,"Activités spécialisées, scientifiques et techniques","Ingénierie, études techniques",,,,,aeroparc
329990337,00043,32999033700043,,true,5710,COREBAT,43.91B,12,PME,,15,RUE,DES CIGOGNES,67960,ENTZHEIM,,67124,,,,,43.91B,O,43.91,43.9,43,F,Construction,Travaux de couverture par éléments,,,,,aeroparc
331221150,00112,33122115000112,,false,5699,LOCAL.FR,62.01Z,22,PME,,14,RUE,DES HERONS,67960,ENTZHEIM,,67124,,,,,62.01Z,O,62.01,62.0,62,J,Information et communication,Programmation informatique,,,,,aeroparc
331554071,00240,33155407100240,02,false,5710,LEASECOM,77.33Z,22,GE,AEROPARC D'ENTZHEIM,9,RUE,ICARE,67960,ENTZHEIM,,67124,,,,,77.33Z,O,77.33,77.3,77,N,Activités de services administratifs et de soutien,Location et location-bail de machines de bureau et de matériel informatique,,,,,aeroparc
332404235,00035,33240423500035,12,true,5499,SCHOCK FRANCE,46.73A,12,PME,,6,RUE,ICARE,67960,ENTZHEIM,,67124,,,,,46.73A,O,46.73,46.7,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,,,,,aeroparc
333109569,00041,33310956900041,02,true,5499,BERNSTEIN,46.52Z,02,PME,AEROPARC 2,3,RUE,DES CIGOGNES,67960,ENTZHEIM,,67124,,,,,46.52Z,O,46.52,46.5,46,G,Commerce ; réparation d'automobiles et de motocycles,Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication,,,,,aeroparc
333583466,01647,33358346601647,11,false,5710,KUEHNE+NAGEL,52.10B,51,GE,AEROPARC,14,RUE,DES HERONS,67960,ENTZHEIM,,67124,,,,,52.29B,O,52.10,52.1,52,H,Transports et entreposage,Entreposage et stockage non frigorifique,,,,,aeroparc
333892610,00812,33389261000812,11,false,5710,EQIOM GRANULATS,08.12Z,22,ETI,ESPACE PLEIN SUD II,12,RUE,DES HERONS,67960,ENTZHEIM,,67124,,,,,70.10Z,O,08.12,08.1,08,B,Industries extractives,"Exploitation de gravières et sablières, extraction d'argiles et de kaolin",,,,,aeroparc
335108056,00136,33510805600136,01,false,5599,S.A. JEAN NAUDET,66.22Z,21,ETI,AEROPARC NUMERO 1,2,RUE,ICARE,67960,ENTZHEIM,,67124,,,NAUDET DBA,,71.12B,O,66.22,66.2,66,K,Activités financières et d'assurance,Activités des agents et courtiers d'assurances,,,,,aeroparc
337621841,00911,33762184100911,21,false,5710,RICOH FRANCE,95.11Z,51,ETI,,3,RUE,ICARE,67960,ENTZHEIM,,67124,,,,,46.66Z,O,95.11,95.1,95,S,Autres activités de services,Réparation d'ordinateurs et d'équipements périphériques,E + d 1M,E + d 1M,E + d 1M,610769481,aeroparc
