IRIS,REG,DEP,UU2010,COM,LIBCOM,TRIRIS,GRD_QUART,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,P10_POP0205,P10_POP0610,P10_POP1114,P10_POP1517,P10_POP1824,P10_POP2529,P10_POP30P,P10_SCOL0205,P10_SCOL0610,P10_SCOL1114,P10_SCOL1517,P10_SCOL1824,P10_SCOL2529,P10_SCOL30P,P10_NSCOL15P,P10_NSCOL15P_DIPL0,P10_NSCOL15P_CEP,P10_NSCOL15P_BEPC,P10_NSCOL15P_CAPBEP,P10_NSCOL15P_BAC,P10_NSCOL15P_BACP2,P10_NSCOL15P_SUP,P10_HNSCOL15P,P10_HNSCOL15P_DIPL0,P10_HNSCOL15P_CEP,P10_HNSCOL15P_BEPC,P10_HNSCOL15P_CAPBEP,P10_HNSCOL15P_BAC,P10_HNSCOL15P_BACP2,P10_HNSCOL15P_SUP,P10_FNSCOL15P,P10_FNSCOL15P_DIPL0,P10_FNSCOL15P_CEP,P10_FNSCOL15P_BEPC,P10_FNSCOL15P_CAPBEP,P10_FNSCOL15P_BAC,P10_FNSCOL15P_BACP2,P10_FNSCOL15P_SUP
751156014,11,75,851,75115,Paris 15e Arrondissement,751601,7511560,Javel 14,H,0,1,103,138,99,65,263,187,2086,71,138,96,63,184,20,49,2286,269,94,179,302,468,294,679,964,134,36,43,137,179,98,336,1322,135,58,136,165,289,197,343
751156015,11,75,851,75115,Paris 15e Arrondissement,751601,7511560,Javel 15,H,0,1,61,71,114,115,197,175,1340,43,62,114,114,136,19,27,1533,284,111,98,163,260,177,440,690,104,29,40,102,134,50,232,843,179,82,58,61,126,128,208
751156016,11,75,851,75115,Paris 15e Arrondissement,751591,7511560,Javel 16,H,0,1,61,72,52,32,236,254,1262,44,69,52,32,145,16,20,1571,110,47,113,102,216,256,727,647,48,19,33,51,85,90,321,924,62,29,80,51,130,166,406
751156017,11,75,851,75115,Paris 15e Arrondissement,751591,7511560,Javel 17,H,0,1,61,67,43,38,225,256,1225,44,67,43,38,156,38,25,1486,148,76,58,106,242,221,635,637,56,22,26,52,90,85,306,849,92,53,32,54,152,136,329
751156018,11,75,851,75115,Paris 15e Arrondissement,751581,7511560,Javel 18,H,0,1,164,116,80,74,295,323,1856,114,115,73,73,215,58,41,2161,185,104,112,166,263,283,1048,937,69,24,39,82,94,118,510,1225,115,80,73,84,169,165,538
751156019,11,75,851,75115,Paris 15e Arrondissement,751581,7511560,Javel 19,H,0,1,168,216,163,132,367,461,2671,112,216,163,132,243,43,52,3161,221,101,119,182,493,368,1676,1473,97,27,49,94,252,153,801,1687,124,74,69,88,241,215,875
751156020,11,75,851,75115,Paris 15e Arrondissement,751581,7511560,Javel 20,H,0,1,125,167,110,106,320,357,2120,96,164,110,106,239,48,39,2471,180,54,115,160,300,308,1355,1153,92,22,42,87,108,88,712,1318,87,31,73,73,191,220,643
751156021,11,75,851,75115,Paris 15e Arrondissement,751621,7511560,Javel 21,A,0,3,33,57,40,31,41,9,178,22,57,40,31,31,1,0,196,20,2,15,25,32,32,71,94,12,1,8,11,18,1,43,102,8,1,7,14,14,31,28
751156022,11,75,851,75115,Paris 15e Arrondissement,751641,7511560,Javel 22,A,0,3,22,26,15,9,6,6,48,17,25,15,9,4,0,5,52,8,5,2,4,14,12,6,19,4,0,0,3,3,4,4,33,4,5,2,1,11,7,2
751156023,11,75,851,75115,Paris 15e Arrondissement,751621,7511560,Jardin Citroen Cevennes,D,0,3,7,14,38,14,28,7,242,7,14,38,14,24,0,3,249,17,0,15,14,21,49,133,127,11,0,15,3,7,17,73,122,7,0,0,11,14,31,60
751156099,11,75,851,75115,Paris 15e Arrondissement,751611,7511560,Seine et Berges,D,0,3,0,0,0,36,3,0,10,0,0,0,36,0,0,1,12,3,0,0,3,4,0,2,12,3,0,0,3,4,0,2,0,0,0,0,0,0,0,0
751166101,11,75,851,75116,Paris 16e Arrondissement,751941,7511661,Auteuil 1,H,0,1,106,112,134,74,279,156,1449,73,106,134,74,192,13,32,1647,163,101,107,162,303,267,545,687,57,18,38,78,131,92,274,960,106,83,69,84,172,175,271
751166102,11,75,851,75116,Paris 16e Arrondissement,751931,7511661,Auteuil 2,H,0,1,89,145,83,81,246,186,1836,45,145,83,77,196,9,31,2035,214,153,122,218,252,268,809,833,83,49,45,90,102,73,392,1202,131,104,77,128,150,195,417
751166103,11,75,851,75116,Paris 16e Arrondissement,751941,7511661,Auteuil 3,H,0,2,71,64,50,38,237,182,1180,51,64,50,38,169,27,39,1365,122,38,76,109,248,165,606,629,36,0,30,63,96,69,335,735,86,38,45,47,153,96,271
751166104,11,75,851,75116,Paris 16e Arrondissement,751941,7511661,Auteuil 4,H,0,1,55,116,86,67,160,85,1386,34,112,85,65,136,14,22,1461,189,75,107,124,341,238,387,589,68,24,31,47,155,83,181,872,121,50,76,77,187,155,207
751166105,11,75,851,75116,Paris 16e Arrondissement,751951,7511661,Auteuil 5,H,0,1,49,78,99,93,232,94,1582,31,77,99,93,182,19,26,1681,108,40,81,90,280,279,804,741,53,27,41,30,106,77,408,940,55,13,40,60,174,202,396
751166106,11,75,851,75116,Paris 16e Arrondissement,751951,7511661,Auteuil 6,H,0,1,95,157,115,117,294,229,2002,71,156,114,116,249,31,42,2204,124,60,105,143,327,296,1149,974,45,18,33,70,91,101,616,1230,79,42,72,73,236,195,532
751166107,11,75,851,75116,Paris 16e Arrondissement,751951,7511661,Auteuil 7,H,0,2,151,165,131,112,363,269,2215,114,161,127,111,272,32,66,2477,188,67,109,107,334,262,1410,1109,90,19,34,65,103,69,728,1368,99,48,75,41,231,193,682
751166108,11,75,851,75116,Paris 16e Arrondissement,751961,7511661,Auteuil 8,H,0,2,67,79,94,70,126,112,1465,33,79,94,70,98,13,27,1566,174,80,114,152,321,236,488,627,80,37,29,55,109,90,227,939,94,43,85,97,212,146,261
751166109,11,75,851,75116,Paris 16e Arrondissement,751961,7511661,Auteuil 9,H,0,1,116,143,158,84,204,90,1709,70,143,158,84,176,10,21,1796,145,39,64,89,259,157,1043,784,48,19,13,44,79,43,537,1012,97,20,51,45,179,114,506
751166110,11,75,851,75116,Paris 16e Arrondissement,751891,7511661,Auteuil 10,H,0,1,129,104,95,61,149,244,1655,73,104,95,61,102,32,20,1895,154,59,65,119,232,200,1066,798,35,10,25,32,89,69,537,1096,120,48,39,87,143,131,528
751166111,11,75,851,75116,Paris 16e Arrondissement,751911,7511661,Auteuil 11,H,0,1,93,95,85,87,218,126,1591,74,94,85,87,173,23,38,1700,103,41,53,62,330,199,912,745,43,15,19,33,116,45,474,955,59,26,34,29,215,154,438
751166112,11,75,851,75116,Paris 16e Arrondissement,751911,7511661,Auteuil 12,H,0,1,63,99,145,115,195,128,1330,42,99,141,107,165,19,4,1474,72,55,19,69,234,151,874,661,19,23,4,26,62,37,490,813,54,31,15,44,172,114,384
751166113,11,75,851,75116,Paris 16e Arrondissement,751911,7511661,Auteuil 13,H,0,2,40,75,63,39,234,159,1208,34,75,60,39,201,30,30,1340,88,46,42,63,209,204,689,566,28,10,20,22,67,46,372,774,60,35,22,40,142,158,317
751166114,11,75,851,75116,Paris 16e Arrondissement,751921,7511661,Auteuil 14,H,0,1,78,64,55,36,373,294,1230,56,64,55,32,270,51,20,1559,164,56,45,66,210,209,809,697,59,19,13,28,88,72,419,862,105,37,33,38,123,137,390
751166115,11,75,851,75116,Paris 16e Arrondissement,751931,7511661,Auteuil 15,H,0,1,120,168,134,74,386,304,2276,88,165,134,74,251,48,48,2618,209,151,137,112,415,329,1266,1200,81,69,42,59,186,131,633,1418,128,82,95,53,229,198,633
751166116,11,75,851,75116,Paris 16e Arrondissement,751921,7511661,Auteuil 16,H,0,2,87,89,54,54,117,57,1594,61,88,54,54,101,16,10,1642,61,23,36,49,141,755,576,575,19,7,19,24,44,151,312,1067,42,16,17,25,98,604,264
751166117,11,75,851,75116,Paris 16e Arrondissement,751921,7511661,Auteuil 17,H,0,1,133,184,154,87,201,123,1825,109,184,154,82,168,28,30,1929,232,37,91,67,273,239,990,876,126,15,28,29,91,66,522,1053,106,23,63,39,181,173,467
751166118,11,75,851,75116,Paris 16e Arrondissement,751901,7511661,Auteuil 18,H,0,1,81,116,117,77,374,188,1490,55,116,117,74,325,8,52,1671,156,30,60,52,250,151,973,718,62,13,7,29,92,49,466,953,94,16,53,23,158,101,507
751166119,11,75,851,75116,Paris 16e Arrondissement,751901,7511661,Auteuil 19,H,0,1,128,105,106,91,172,81,1318,88,105,106,91,144,8,12,1407,118,21,47,60,183,139,839,675,41,13,20,41,67,41,452,731,77,8,27,19,116,98,386
751166120,11,75,851,75116,Paris 16e Arrondissement,751901,7511661,Auteuil 20,H,0,1,41,79,62,62,125,155,1180,35,79,62,62,103,43,26,1288,77,42,90,26,209,177,667,569,28,20,19,10,65,59,368,719,49,22,71,17,143,118,299
751166121,11,75,851,75116,Paris 16e Arrondissement,751891,7511661,Auteuil 21,H,0,1,52,74,75,57,168,107,1769,47,74,68,57,118,30,35,1860,249,40,115,57,314,147,938,839,101,15,40,23,75,52,532,1021,148,25,75,34,239,95,406
751166122,11,75,851,75116,Paris 16e Arrondissement,751881,7511661,Auteuil 22,H,0,1,76,111,64,39,582,111,1549,63,111,64,39,545,22,20,1656,169,28,103,67,256,168,864,745,64,14,40,31,66,58,473,911,105,14,64,36,191,110,391
751166123,11,75,851,75116,Paris 16e Arrondissement,751881,7511661,Auteuil 23,H,0,2,62,106,76,69,278,166,1336,49,102,76,65,210,46,40,1487,131,33,54,65,253,112,839,634,41,8,12,28,64,29,451,853,90,24,42,38,189,83,387
751166124,11,75,851,75116,Paris 16e Arrondissement,751881,7511661,Auteuil 24,H,0,1,35,69,51,53,200,88,1229,22,69,49,53,151,12,40,1315,169,75,60,47,263,108,593,549,56,12,9,22,80,31,339,765,113,63,50,25,182,77,254
751166125,11,75,851,75116,Paris 16e Arrondissement,751871,7511661,Auteuil 25,H,0,2,107,145,139,88,247,91,1673,84,141,139,88,211,36,40,1725,193,22,53,37,266,176,979,784,76,8,16,10,90,51,532,941,117,14,37,26,177,125,447
751166126,11,75,851,75116,Paris 16e Arrondissement,751871,7511661,Auteuil 26,H,0,2,57,115,92,60,319,176,1696,33,115,92,60,268,35,36,1851,123,25,51,52,288,182,1130,744,23,8,3,13,92,61,544,1108,100,17,48,38,197,121,586
751166127,11,75,851,75116,Paris 16e Arrondissement,751871,7511661,Auteuil 27,H,0,2,115,152,164,111,311,184,2250,90,148,164,111,234,38,46,2427,244,49,119,142,381,314,1177,1134,114,20,38,64,171,98,630,1293,130,29,82,78,210,217,548
751166128,11,75,851,75116,Paris 16e Arrondissement,751861,7511661,Auteuil 28,H,0,2,112,201,169,131,197,145,2128,89,201,169,131,157,33,46,2233,190,38,76,106,300,214,1310,1024,77,11,22,50,98,59,707,1209,113,27,53,55,202,154,604
751166129,11,75,851,75116,Paris 16e Arrondissement,751861,7511661,Auteuil 29,H,0,1,62,75,65,64,170,146,1247,48,75,65,64,128,50,21,1364,141,61,45,101,187,216,613,540,44,18,4,65,51,71,287,824,97,43,41,36,136,145,326
751166130,11,75,851,75116,Paris 16e Arrondissement,751861,7511661,Auteuil 30,H,0,2,73,93,93,45,157,197,1359,49,93,93,45,123,38,21,1531,115,40,58,58,244,247,769,677,57,6,25,25,87,87,390,854,58,35,33,33,157,160,379
751166131,11,75,851,75116,Paris 16e Arrondissement,751961,7511661,Auteuil 31,A,0,3,0,0,0,3,25,0,10,0,0,0,3,24,0,0,11,2,0,0,0,0,9,0,6,1,0,0,0,0,5,0,5,1,0,0,0,0,4,0
751166177,11,75,851,75116,Paris 16e Arrondissement,751891,7511661,Bois de Boulogne,D,0,3,0,25,11,4,12,4,72,0,25,11,4,0,0,0,88,24,0,4,28,10,22,0,45,5,0,0,20,6,15,0,43,19,0,4,8,5,7,0
751166199,11,75,851,75116,Paris 16e Arrondissement,751931,7511661,Seine et Berges,D,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751166201,11,75,851,75116,Paris 16e Arrondissement,751841,7511662,Muette 1,H,0,2,44,83,79,52,171,76,1225,31,83,79,52,135,13,29,1295,126,33,53,45,239,136,663,540,51,9,7,25,76,39,331,756,75,24,46,20,162,97,332
751166202,11,75,851,75116,Paris 16e Arrondissement,751851,7511662,Muette 2,H,0,1,106,131,106,70,298,181,1615,82,130,106,70,239,33,35,1786,146,23,75,36,283,207,1016,768,35,8,31,22,84,54,534,1018,111,15,44,13,199,153,482
751166203,11,75,851,75116,Paris 16e Arrondissement,751851,7511662,Muette 3,H,0,1,83,100,134,62,202,73,1498,51,92,124,59,175,44,20,1538,152,28,62,45,255,152,845,650,60,7,7,18,90,26,439,888,91,21,54,26,165,126,405
751166204,11,75,851,75116,Paris 16e Arrondissement,751851,7511662,Muette 4,H,0,1,93,133,144,119,262,164,1488,72,133,140,119,218,17,42,1637,191,54,33,60,243,157,899,723,49,9,11,29,97,52,476,914,143,44,22,30,146,106,424
751166205,11,75,851,75116,Paris 16e Arrondissement,751831,7511662,Muette 5,H,0,2,76,65,92,78,217,134,1302,42,65,92,78,171,44,16,1422,152,47,36,51,239,153,744,646,34,13,7,38,74,39,442,776,118,34,29,13,166,114,302
751166206,11,75,851,75116,Paris 16e Arrondissement,751831,7511662,Muette 6,H,0,1,81,78,71,82,155,95,1324,55,75,70,79,128,17,17,1415,127,52,37,64,237,122,778,655,35,16,17,34,96,31,427,760,92,36,20,30,141,90,351
751166207,11,75,851,75116,Paris 16e Arrondissement,751831,7511662,Muette 7,H,0,2,65,51,40,22,149,76,1115,53,51,40,21,115,24,22,1180,181,38,37,40,258,104,522,501,56,9,13,24,84,33,281,679,125,29,24,16,174,71,241
751166208,11,75,851,75116,Paris 16e Arrondissement,751821,7511662,Muette 8,H,0,3,109,239,127,105,232,88,1765,75,232,127,105,177,30,27,1852,225,30,32,71,298,192,1003,841,89,10,13,37,109,45,539,1012,136,20,19,34,189,148,465
751166209,11,75,851,75116,Paris 16e Arrondissement,751821,7511662,Muette 9,H,0,3,108,189,170,119,287,104,1514,81,189,170,119,247,19,14,1625,226,23,43,48,178,248,858,747,70,6,22,22,62,70,496,878,156,17,22,26,117,179,362
751166210,11,75,851,75116,Paris 16e Arrondissement,751821,7511662,Muette 10,H,0,3,104,129,146,88,196,129,1313,80,129,146,84,171,27,29,1414,144,12,47,44,140,153,874,592,30,3,3,32,48,28,449,822,114,9,44,12,93,125,425
751166211,11,75,851,75116,Paris 16e Arrondissement,751841,7511662,Muette 11,H,0,1,63,117,94,80,249,134,1507,49,114,94,77,200,12,39,1643,210,21,57,63,279,176,838,686,74,7,15,25,91,77,395,958,136,14,42,37,188,98,442
751166212,11,75,851,75116,Paris 16e Arrondissement,751841,7511662,Muette 12,H,0,2,68,130,54,32,174,207,1274,34,122,54,32,117,19,20,1498,111,61,58,70,227,151,819,650,57,21,11,23,61,72,405,849,54,41,47,47,166,79,415
751166213,11,75,851,75116,Paris 16e Arrondissement,751791,7511662,Muette 13,H,0,3,147,163,141,119,190,102,1883,111,163,141,119,151,7,34,1983,159,23,65,82,298,209,1148,910,59,10,22,44,104,77,595,1073,100,13,44,37,194,132,554
751166214,11,75,851,75116,Paris 16e Arrondissement,751791,7511662,Muette 14,H,0,3,111,131,115,71,162,102,1339,89,131,115,71,143,21,20,1419,168,13,36,70,199,92,840,629,56,4,4,45,62,12,446,790,113,9,32,25,137,80,394
751166215,11,75,851,75116,Paris 16e Arrondissement,751801,7511662,Muette 15,H,0,2,124,120,68,70,266,164,1658,102,120,68,70,212,29,8,1839,151,31,63,73,293,270,959,753,34,15,12,40,79,54,519,1087,117,16,51,33,213,215,441
751166216,11,75,851,75116,Paris 16e Arrondissement,751801,7511662,Muette 16,H,0,1,92,121,97,104,143,181,1420,63,121,97,104,133,19,23,1567,133,46,45,68,191,152,931,691,39,24,16,30,58,56,468,876,95,22,29,38,134,97,463
751166217,11,75,851,75116,Paris 16e Arrondissement,751811,7511662,Muette 17,H,0,2,94,148,156,87,338,127,1736,79,148,156,87,283,21,44,1853,137,38,107,67,221,268,1016,841,50,13,26,44,68,88,551,1012,87,25,81,23,153,179,465
751166218,11,75,851,75116,Paris 16e Arrondissement,751811,7511662,Muette 18,H,0,2,80,98,109,76,288,210,1390,58,98,102,76,257,35,31,1565,84,26,45,75,295,225,815,668,34,11,7,35,90,85,407,897,50,15,38,40,206,140,408
751166219,11,75,851,75116,Paris 16e Arrondissement,751811,7511662,Muette 19,H,0,1,131,192,141,107,367,175,1911,109,187,141,107,294,36,53,2071,214,6,59,144,298,213,1136,929,67,4,16,76,100,61,606,1142,148,2,43,68,198,152,531
751166220,11,75,851,75116,Paris 16e Arrondissement,751801,7511662,Muette 20,H,0,2,57,87,66,75,316,196,1470,46,87,66,75,272,65,40,1604,162,34,64,70,241,168,866,645,49,8,20,38,77,49,404,959,113,26,43,33,164,119,462
751166221,11,75,851,75116,Paris 16e Arrondissement,751791,7511662,Muette 21,H,0,3,68,78,77,57,210,127,1119,52,78,77,57,182,22,23,1228,113,25,49,48,217,120,655,558,35,6,13,26,95,51,333,670,78,18,37,22,122,69,323
751166222,11,75,851,75116,Paris 16e Arrondissement,751851,7511662,Muette 22,A,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751166223,11,75,851,75116,Paris 16e Arrondissement,751821,7511662,Muette 23,A,0,3,3,26,12,8,27,2,102,3,26,12,8,27,0,0,104,18,0,3,0,10,16,56,56,4,0,0,0,8,8,35,48,14,0,3,0,2,8,20
751166277,11,75,851,75116,Paris 16e Arrondissement,751831,7511662,Bois de Boulogne,D,0,3,0,0,0,0,8,0,12,0,0,0,0,4,0,0,15,4,0,8,4,0,0,0,4,0,0,4,0,0,0,0,12,4,0,4,4,0,0,0
751166299,11,75,851,75116,Paris 16e Arrondissement,751771,7511662,Seine et Berges,D,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751166301,11,75,851,75116,Paris 16e Arrondissement,751741,7511663,Porte Dauphine 1,H,0,2,144,175,142,116,167,175,1636,98,175,139,113,141,21,35,1782,190,80,71,64,288,160,930,798,69,17,27,25,88,53,519,985,121,63,45,39,200,107,410
751166302,11,75,851,75116,Paris 16e Arrondissement,751741,7511663,Porte Dauphine 2,H,0,1,128,165,89,81,578,215,2298,94,165,89,78,513,45,54,2482,227,92,148,114,400,239,1262,1088,56,36,66,44,165,79,642,1394,172,56,82,69,235,160,620
751166303,11,75,851,75116,Paris 16e Arrondissement,751731,7511663,Porte Dauphine 3,H,0,2,76,147,136,108,341,196,1744,67,147,136,108,298,26,28,1929,176,17,50,93,380,270,943,831,34,4,27,42,118,100,505,1098,142,13,22,51,262,170,438
751166304,11,75,851,75116,Paris 16e Arrondissement,751721,7511663,Porte Dauphine 4,H,0,2,102,186,117,80,318,156,1936,72,186,114,80,222,36,72,2081,258,83,129,61,329,198,1021,915,81,28,36,15,128,77,550,1165,177,56,93,46,201,122,471
751166305,11,75,851,75116,Paris 16e Arrondissement,751721,7511663,Porte Dauphine 5,H,0,1,93,109,76,66,266,99,1310,70,101,76,65,219,28,21,1409,250,18,72,78,215,129,647,626,91,12,42,33,71,31,346,783,159,6,30,45,144,97,301
751166306,11,75,851,75116,Paris 16e Arrondissement,751731,7511663,Porte Dauphine 6,H,0,2,88,111,139,80,273,144,1619,60,108,139,80,228,28,85,1694,208,28,75,74,289,113,908,741,66,10,28,37,84,51,465,953,142,18,48,37,205,62,443
751166307,11,75,851,75116,Paris 16e Arrondissement,751731,7511663,Porte Dauphine 7,H,0,1,130,217,181,163,360,153,1941,113,217,178,163,289,35,35,2096,180,33,64,57,432,225,1106,921,61,10,35,26,138,75,576,1175,119,23,29,31,294,150,530
751166308,11,75,851,75116,Paris 16e Arrondissement,751741,7511663,Porte Dauphine 8,H,0,2,102,140,107,84,481,201,1860,76,139,107,81,409,19,65,2051,255,25,94,100,316,247,1014,870,118,10,30,38,104,70,500,1181,137,15,64,62,212,177,514
751166309,11,75,851,75116,Paris 16e Arrondissement,751751,7511663,Porte Dauphine 9,H,0,2,119,103,115,51,193,172,1438,61,103,115,51,168,33,19,1582,183,55,66,78,245,170,785,738,85,41,26,26,94,44,422,844,99,14,40,52,151,127,363
751166310,11,75,851,75116,Paris 16e Arrondissement,751751,7511663,Porte Dauphine 10,H,0,2,64,86,108,50,264,134,1203,46,83,108,50,235,36,18,1312,143,18,61,71,189,103,728,652,61,14,25,44,87,43,378,659,82,3,35,28,101,60,350
751166311,11,75,851,75116,Paris 16e Arrondissement,751751,7511663,Porte Dauphine 11,H,0,1,49,72,83,63,142,105,1253,41,72,83,63,114,19,18,1350,178,17,79,52,271,122,631,646,65,9,32,27,109,42,362,704,113,8,47,24,163,80,269
751166377,11,75,851,75116,Paris 16e Arrondissement,751721,7511663,Bois de Boulogne,D,0,3,4,0,0,2,7,0,12,4,0,0,2,7,0,0,12,1,2,0,8,0,0,1,7,1,1,0,4,0,0,1,5,0,1,0,4,0,0,0
751166401,11,75,851,75116,Paris 16e Arrondissement,751781,7511664,Chaillot 1,H,0,3,50,89,85,71,153,93,1190,35,86,82,71,111,17,18,1290,182,33,35,44,222,143,630,587,66,12,5,27,80,53,345,703,116,22,30,17,143,89,285
751166402,11,75,851,75116,Paris 16e Arrondissement,751781,7511664,Chaillot 2,H,0,3,66,124,62,54,220,162,1421,49,118,62,54,182,55,42,1525,162,77,31,73,208,140,833,665,67,29,10,45,53,37,424,859,95,48,21,28,155,103,409
751166403,11,75,851,75116,Paris 16e Arrondissement,751781,7511664,Chaillot 3,H,0,3,146,214,120,123,354,242,2124,104,214,120,123,299,31,36,2354,289,64,55,67,416,272,1192,1093,152,24,7,34,117,90,669,1261,137,40,48,33,298,182,523
751166404,11,75,851,75116,Paris 16e Arrondissement,751771,7511664,Chaillot 4,H,0,2,61,62,66,69,282,226,1341,52,62,66,69,225,41,16,1567,123,71,64,52,247,167,843,665,51,29,22,14,84,58,405,902,72,41,42,38,163,109,438
751166405,11,75,851,75116,Paris 16e Arrondissement,751771,7511664,Chaillot 5,H,0,2,68,147,141,92,270,150,1384,49,147,141,88,218,15,34,1541,186,35,49,55,240,127,849,669,55,14,8,26,62,39,465,872,130,21,41,29,178,89,384
751166406,11,75,851,75116,Paris 16e Arrondissement,751771,7511664,Chaillot 6,H,0,1,118,89,82,84,188,93,1605,71,87,77,84,143,10,31,1702,159,31,58,71,291,178,915,777,42,8,21,31,116,52,506,925,117,23,36,40,175,126,409
751166407,11,75,851,75116,Paris 16e Arrondissement,751761,7511664,Chaillot 7,H,0,1,123,184,124,90,380,250,2110,92,184,124,89,311,55,57,2317,197,74,126,85,310,268,1257,1062,82,32,29,43,144,68,663,1255,116,42,96,41,166,200,594
751166409,11,75,851,75116,Paris 16e Arrondissement,751761,7511664,Chaillot 9,H,0,2,46,84,94,93,238,266,1509,28,84,94,93,190,59,11,1754,209,28,68,53,344,150,900,776,60,11,9,36,165,39,456,978,149,17,59,17,179,111,444
751166410,11,75,851,75116,Paris 16e Arrondissement,751781,7511664,Chaillot 10,A,0,3,7,25,13,9,36,60,260,7,25,13,9,34,14,9,299,62,17,1,2,49,20,147,123,18,0,1,1,14,6,83,176,44,17,0,1,35,15,65
751166411,11,75,851,75116,Paris 16e Arrondissement,751761,7511664,Chaillot 11,A,0,3,4,9,5,0,18,6,237,0,6,5,0,16,1,4,239,48,11,14,5,69,6,87,110,24,3,1,1,17,1,62,129,24,7,13,4,51,5,24
751166412,11,75,851,75116,Paris 16e Arrondissement,751761,7511664,Chaillot 12,A,0,3,37,64,46,21,96,42,731,23,64,46,21,81,0,7,780,149,21,27,35,89,67,392,321,32,11,8,4,34,26,207,459,117,10,19,31,55,41,185
751166413,11,75,851,75116,Paris 16e Arrondissement,751761,7511664,Chaillot 13,A,0,3,19,7,21,13,60,12,302,9,7,21,13,45,4,5,320,50,12,0,27,44,41,146,145,19,1,0,16,15,9,85,176,31,11,0,11,28,33,61
751166499,11,75,851,75116,Paris 16e Arrondissement,751781,7511664,Seine et Berges,D,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751176501,11,75,851,75117,Paris 17e Arrondissement,752141,7511765,Ternes 1,H,0,1,120,106,102,99,489,618,2307,94,106,101,99,379,60,66,2909,255,63,90,173,370,294,1664,1393,87,12,33,66,175,112,907,1516,168,51,57,106,195,181,757
751176502,11,75,851,75117,Paris 17e Arrondissement,752141,7511765,Ternes 2,H,0,2,96,96,89,56,225,224,1512,66,95,88,56,185,67,50,1658,127,51,68,80,243,161,929,801,66,19,24,32,104,63,493,857,61,33,44,48,139,98,435
751176503,11,75,851,75117,Paris 17e Arrondissement,752141,7511765,Ternes 3,H,0,1,63,72,45,39,248,236,1216,43,72,45,39,175,17,38,1471,162,55,50,71,201,161,770,679,74,17,10,35,71,66,406,791,88,39,40,36,129,95,364
751176504,11,75,851,75117,Paris 17e Arrondissement,752131,7511765,Ternes 4,H,0,1,108,119,112,74,299,327,1984,73,116,112,71,236,36,43,2297,161,61,93,92,323,275,1293,1083,61,30,23,41,133,109,686,1215,100,31,70,50,190,166,607
751176505,11,75,851,75117,Paris 17e Arrondissement,752111,7511765,Ternes 5,H,0,1,95,117,132,72,302,111,1173,83,117,132,68,244,14,14,1317,117,34,81,122,324,169,471,591,59,18,21,55,147,76,215,727,58,15,60,67,176,93,257
751176506,11,75,851,75117,Paris 17e Arrondissement,752111,7511765,Ternes 6,H,0,1,98,116,95,69,204,229,1588,54,110,89,66,135,28,26,1835,179,81,118,106,275,200,876,830,69,30,27,44,99,78,483,1005,110,51,91,62,176,122,392
751176507,11,75,851,75117,Paris 17e Arrondissement,752131,7511765,Ternes 7,H,0,1,85,95,66,33,248,293,1654,48,95,63,33,194,43,30,1929,164,86,94,82,251,172,1079,884,79,31,30,44,98,73,529,1045,85,55,65,38,153,99,550
751176508,11,75,851,75117,Paris 17e Arrondissement,752151,7511765,Ternes 8,H,0,1,171,170,95,75,239,349,2126,117,170,95,71,165,49,61,2444,250,79,103,90,331,234,1356,1050,84,20,32,47,102,101,663,1394,166,59,71,42,229,133,693
751176509,11,75,851,75117,Paris 17e Arrondissement,752151,7511765,Ternes 9,H,0,2,91,97,107,83,177,148,1312,72,97,107,83,151,20,30,1436,164,76,24,73,177,145,777,714,83,34,9,33,73,59,424,722,82,42,14,40,104,86,353
751176510,11,75,851,75117,Paris 17e Arrondissement,752151,7511765,Ternes 10,H,0,1,129,106,105,88,378,426,1908,83,106,105,88,263,52,39,2358,219,56,72,93,258,266,1393,1081,96,21,24,64,107,86,681,1278,123,35,48,29,151,180,711
